"person_code";"person_name";"person_phone";"JAN";"FEV";"MAR";"ABR";"MAI";"JUN";"JUL";"AGO";"SET";"OUT";"NOV";"DEZ";"EXT"
"6919";"Sr. Everton Pereira Filho";"(41) 3770-4508";"";"X";"";"";"";"";"";"";"";"";"";"";""
"6919";"Sr. Everton Pereira Filho";"(41) 3770-4508";"";"";"X";"";"";"";"";"";"";"";"";"";""
"6919";"Sr. Everton Pereira Filho";"(41) 3770-4508";"";"";"";"X";"";"";"";"";"";"";"";"";""
"6919";"Sr. Everton Pereira Filho";"(41) 3770-4508";"";"";"";"";"X";"";"";"";"";"";"";"";""
"6919";"Sr. Everton Pereira Filho";"(41) 3770-4508";"";"";"";"";"";"X";"";"";"";"";"";"";""
"6919";"Sr. Everton Pereira Filho";"(41) 3770-4508";"";"";"";"";"";"";"X";"";"";"";"";"";""
"6919";"Sr. Everton Pereira Filho";"(41) 3770-4508";"";"";"";"";"";"";"";"X";"";"";"";"";""
"6919";"Sr. Everton Pereira Filho";"(41) 3770-4508";"";"";"";"";"";"";"";"";"X";"";"";"";""
"6919";"Sr. Everton Pereira Filho";"(41) 3770-4508";"";"";"";"";"";"";"";"";"";"X";"";"";""
"6919";"Sr. Everton Pereira Filho";"(41) 3770-4508";"";"";"";"";"";"";"";"";"";"";"X";"";""
"6919";"Sr. Everton Pereira Filho";"(41) 3770-4508";"";"";"";"";"";"";"";"";"";"";"";"X";""
"6919";"Sr. Everton Pereira Filho";"(41) 3770-4508";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"3640";"Mário de Oliveira Filho";"(57) 9215-7761";"X";"";"";"";"";"";"";"";"";"";"";"";""
"3640";"Mário de Oliveira Filho";"(57) 9215-7761";"";"X";"";"";"";"";"";"";"";"";"";"";""
"3640";"Mário de Oliveira Filho";"(57) 9215-7761";"";"";"X";"";"";"";"";"";"";"";"";"";""
"3640";"Mário de Oliveira Filho";"(57) 9215-7761";"";"";"";"X";"";"";"";"";"";"";"";"";""
"3640";"Mário de Oliveira Filho";"(57) 9215-7761";"";"";"";"";"X";"";"";"";"";"";"";"";""
"3640";"Mário de Oliveira Filho";"(57) 9215-7761";"";"";"";"";"";"X";"";"";"";"";"";"";""
"3640";"Mário de Oliveira Filho";"(57) 9215-7761";"";"";"";"";"";"";"X";"";"";"";"";"";""
"3640";"Mário de Oliveira Filho";"(57) 9215-7761";"";"";"";"";"";"";"";"X";"";"";"";"";""
"3640";"Mário de Oliveira Filho";"(57) 9215-7761";"";"";"";"";"";"";"";"";"X";"";"";"";""
"3640";"Mário de Oliveira Filho";"(57) 9215-7761";"";"";"";"";"";"";"";"";"";"X";"";"";""
"3640";"Mário de Oliveira Filho";"(57) 9215-7761";"";"";"";"";"";"";"";"";"";"";"X";"";""
"3640";"Mário de Oliveira Filho";"(57) 9215-7761";"";"";"";"";"";"";"";"";"";"";"";"X";""
"3640";"Mário de Oliveira Filho";"(57) 9215-7761";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"7760";"Dr. Simão Noel Correia Sobrinho";"(78) 7860-1809";"X";"";"";"";"";"";"";"";"";"";"";"";""
"7760";"Dr. Simão Noel Correia Sobrinho";"(78) 7860-1809";"";"X";"";"";"";"";"";"";"";"";"";"";""
"7760";"Dr. Simão Noel Correia Sobrinho";"(78) 7860-1809";"";"";"X";"";"";"";"";"";"";"";"";"";""
"7760";"Dr. Simão Noel Correia Sobrinho";"(78) 7860-1809";"";"";"";"X";"";"";"";"";"";"";"";"";""
"7760";"Dr. Simão Noel Correia Sobrinho";"(78) 7860-1809";"";"";"";"";"X";"";"";"";"";"";"";"";""
"7760";"Dr. Simão Noel Correia Sobrinho";"(78) 7860-1809";"";"";"";"";"";"X";"";"";"";"";"";"";""
"7760";"Dr. Simão Noel Correia Sobrinho";"(78) 7860-1809";"";"";"";"";"";"";"X";"";"";"";"";"";""
"7760";"Dr. Simão Noel Correia Sobrinho";"(78) 7860-1809";"";"";"";"";"";"";"";"X";"";"";"";"";""
"7760";"Dr. Simão Noel Correia Sobrinho";"(78) 7860-1809";"";"";"";"";"";"";"";"";"X";"";"";"";""
"7760";"Dr. Simão Noel Correia Sobrinho";"(78) 7860-1809";"";"";"";"";"";"";"";"";"";"X";"";"";""
"7760";"Dr. Simão Noel Correia Sobrinho";"(78) 7860-1809";"";"";"";"";"";"";"";"";"";"";"X";"";""
"7760";"Dr. Simão Noel Correia Sobrinho";"(78) 7860-1809";"";"";"";"";"";"";"";"";"";"";"";"X";""
"7760";"Dr. Simão Noel Correia Sobrinho";"(78) 7860-1809";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"1661";"Dr. Lucas Perez Colaço";"(68) 9540-1961";"X";"";"";"";"";"";"";"";"";"";"";"";""
"1661";"Dr. Lucas Perez Colaço";"(68) 9540-1961";"";"X";"";"";"";"";"";"";"";"";"";"";""
"1661";"Dr. Lucas Perez Colaço";"(68) 9540-1961";"";"";"X";"";"";"";"";"";"";"";"";"";""
"1661";"Dr. Lucas Perez Colaço";"(68) 9540-1961";"";"";"";"X";"";"";"";"";"";"";"";"";""
"1661";"Dr. Lucas Perez Colaço";"(68) 9540-1961";"";"";"";"";"X";"";"";"";"";"";"";"";""
"1661";"Dr. Lucas Perez Colaço";"(68) 9540-1961";"";"";"";"";"";"X";"";"";"";"";"";"";""
"1661";"Dr. Lucas Perez Colaço";"(68) 9540-1961";"";"";"";"";"";"";"X";"";"";"";"";"";""
"1661";"Dr. Lucas Perez Colaço";"(68) 9540-1961";"";"";"";"";"";"";"";"X";"";"";"";"";""
"1661";"Dr. Lucas Perez Colaço";"(68) 9540-1961";"";"";"";"";"";"";"";"";"X";"";"";"";""
"1661";"Dr. Lucas Perez Colaço";"(68) 9540-1961";"";"";"";"";"";"";"";"";"";"X";"";"";""
"1661";"Dr. Lucas Perez Colaço";"(68) 9540-1961";"";"";"";"";"";"";"";"";"";"";"X";"";""
"1661";"Dr. Lucas Perez Colaço";"(68) 9540-1961";"";"";"";"";"";"";"";"";"";"";"";"X";""
"1661";"Dr. Lucas Perez Colaço";"(68) 9540-1961";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"2179";"Mário Valentin Fidalgo Filho";"(62) 2345-5345";"X";"";"";"";"";"";"";"";"";"";"";"";""
"2179";"Mário Valentin Fidalgo Filho";"(62) 2345-5345";"";"X";"";"";"";"";"";"";"";"";"";"";""
"2179";"Mário Valentin Fidalgo Filho";"(62) 2345-5345";"";"";"X";"";"";"";"";"";"";"";"";"";""
"2179";"Mário Valentin Fidalgo Filho";"(62) 2345-5345";"";"";"";"X";"";"";"";"";"";"";"";"";""
"2179";"Mário Valentin Fidalgo Filho";"(62) 2345-5345";"";"";"";"";"X";"";"";"";"";"";"";"";""
"2179";"Mário Valentin Fidalgo Filho";"(62) 2345-5345";"";"";"";"";"";"X";"";"";"";"";"";"";""
"2179";"Mário Valentin Fidalgo Filho";"(62) 2345-5345";"";"";"";"";"";"";"X";"";"";"";"";"";""
"2179";"Mário Valentin Fidalgo Filho";"(62) 2345-5345";"";"";"";"";"";"";"";"X";"";"";"";"";""
"2179";"Mário Valentin Fidalgo Filho";"(62) 2345-5345";"";"";"";"";"";"";"";"";"X";"";"";"";""
"2179";"Mário Valentin Fidalgo Filho";"(62) 2345-5345";"";"";"";"";"";"";"";"";"";"X";"";"";""
"2179";"Mário Valentin Fidalgo Filho";"(62) 2345-5345";"";"";"";"";"";"";"";"";"";"";"X";"";""
"2179";"Mário Valentin Fidalgo Filho";"(62) 2345-5345";"";"";"";"";"";"";"";"";"";"";"";"X";""
"2179";"Mário Valentin Fidalgo Filho";"(62) 2345-5345";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"5860";"Ivana Ornela Caldeira";"(82) 8790-2581";"X";"";"";"";"";"";"";"";"";"";"";"";""
"5860";"Ivana Ornela Caldeira";"(82) 8790-2581";"";"X";"";"";"";"";"";"";"";"";"";"";""
"5860";"Ivana Ornela Caldeira";"(82) 8790-2581";"";"";"X";"";"";"";"";"";"";"";"";"";""
"5860";"Ivana Ornela Caldeira";"(82) 8790-2581";"";"";"";"X";"";"";"";"";"";"";"";"";""
"5860";"Ivana Ornela Caldeira";"(82) 8790-2581";"";"";"";"";"X";"";"";"";"";"";"";"";""
"5860";"Ivana Ornela Caldeira";"(82) 8790-2581";"";"";"";"";"";"X";"";"";"";"";"";"";""
"5860";"Ivana Ornela Caldeira";"(82) 8790-2581";"";"";"";"";"";"";"X";"";"";"";"";"";""
"5860";"Ivana Ornela Caldeira";"(82) 8790-2581";"";"";"";"";"";"";"";"X";"";"";"";"";""
"5860";"Ivana Ornela Caldeira";"(82) 8790-2581";"";"";"";"";"";"";"";"";"X";"";"";"";""
"5860";"Ivana Ornela Caldeira";"(82) 8790-2581";"";"";"";"";"";"";"";"";"";"X";"";"";""
"5860";"Ivana Ornela Caldeira";"(82) 8790-2581";"";"";"";"";"";"";"";"";"";"";"X";"";""
"5860";"Ivana Ornela Caldeira";"(82) 8790-2581";"";"";"";"";"";"";"";"";"";"";"";"X";""
"5860";"Ivana Ornela Caldeira";"(82) 8790-2581";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"6087";"Sr. Alexandre Carlos Mascarenhas Sobrinho";"(84) 2412-1702";"X";"";"";"";"";"";"";"";"";"";"";"";""
"6087";"Sr. Alexandre Carlos Mascarenhas Sobrinho";"(84) 2412-1702";"";"X";"";"";"";"";"";"";"";"";"";"";""
"6087";"Sr. Alexandre Carlos Mascarenhas Sobrinho";"(84) 2412-1702";"";"";"X";"";"";"";"";"";"";"";"";"";""
"6087";"Sr. Alexandre Carlos Mascarenhas Sobrinho";"(84) 2412-1702";"";"";"";"X";"";"";"";"";"";"";"";"";""
"6087";"Sr. Alexandre Carlos Mascarenhas Sobrinho";"(84) 2412-1702";"";"";"";"";"X";"";"";"";"";"";"";"";""
"6087";"Sr. Alexandre Carlos Mascarenhas Sobrinho";"(84) 2412-1702";"";"";"";"";"";"X";"";"";"";"";"";"";""
"6087";"Sr. Alexandre Carlos Mascarenhas Sobrinho";"(84) 2412-1702";"";"";"";"";"";"";"X";"";"";"";"";"";""
"6087";"Sr. Alexandre Carlos Mascarenhas Sobrinho";"(84) 2412-1702";"";"";"";"";"";"";"";"X";"";"";"";"";""
"6087";"Sr. Alexandre Carlos Mascarenhas Sobrinho";"(84) 2412-1702";"";"";"";"";"";"";"";"";"X";"";"";"";""
"6087";"Sr. Alexandre Carlos Mascarenhas Sobrinho";"(84) 2412-1702";"";"";"";"";"";"";"";"";"";"X";"";"";""
"6087";"Sr. Alexandre Carlos Mascarenhas Sobrinho";"(84) 2412-1702";"";"";"";"";"";"";"";"";"";"";"X";"";""
"6087";"Sr. Alexandre Carlos Mascarenhas Sobrinho";"(84) 2412-1702";"";"";"";"";"";"";"";"";"";"";"";"X";""
"6087";"Sr. Alexandre Carlos Mascarenhas Sobrinho";"(84) 2412-1702";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"6969";"Sr. Alan Serra";"(62) 7009-8238";"X";"";"";"";"";"";"";"";"";"";"";"";""
"6969";"Sr. Alan Serra";"(62) 7009-8238";"";"X";"";"";"";"";"";"";"";"";"";"";""
"6969";"Sr. Alan Serra";"(62) 7009-8238";"";"";"X";"";"";"";"";"";"";"";"";"";""
"6969";"Sr. Alan Serra";"(62) 7009-8238";"";"";"";"X";"";"";"";"";"";"";"";"";""
"6969";"Sr. Alan Serra";"(62) 7009-8238";"";"";"";"";"X";"";"";"";"";"";"";"";""
"6969";"Sr. Alan Serra";"(62) 7009-8238";"";"";"";"";"";"X";"";"";"";"";"";"";""
"6969";"Sr. Alan Serra";"(62) 7009-8238";"";"";"";"";"";"";"X";"";"";"";"";"";""
"6969";"Sr. Alan Serra";"(62) 7009-8238";"";"";"";"";"";"";"";"X";"";"";"";"";""
"6969";"Sr. Alan Serra";"(62) 7009-8238";"";"";"";"";"";"";"";"";"X";"";"";"";""
"6969";"Sr. Alan Serra";"(62) 7009-8238";"";"";"";"";"";"";"";"";"";"X";"";"";""
"6969";"Sr. Alan Serra";"(62) 7009-8238";"";"";"";"";"";"";"";"";"";"";"X";"";""
"6969";"Sr. Alan Serra";"(62) 7009-8238";"";"";"";"";"";"";"";"";"";"";"";"X";""
"6969";"Sr. Alan Serra";"(62) 7009-8238";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"9813";"Sophie Ferraz Solano";"(11) 2909-7218";"X";"";"";"";"";"";"";"";"";"";"";"";""
"9813";"Sophie Ferraz Solano";"(11) 2909-7218";"";"X";"";"";"";"";"";"";"";"";"";"";""
"9813";"Sophie Ferraz Solano";"(11) 2909-7218";"";"";"X";"";"";"";"";"";"";"";"";"";""
"9813";"Sophie Ferraz Solano";"(11) 2909-7218";"";"";"";"X";"";"";"";"";"";"";"";"";""
"9813";"Sophie Ferraz Solano";"(11) 2909-7218";"";"";"";"";"X";"";"";"";"";"";"";"";""
"9813";"Sophie Ferraz Solano";"(11) 2909-7218";"";"";"";"";"";"X";"";"";"";"";"";"";""
"9813";"Sophie Ferraz Solano";"(11) 2909-7218";"";"";"";"";"";"";"X";"";"";"";"";"";""
"9813";"Sophie Ferraz Solano";"(11) 2909-7218";"";"";"";"";"";"";"";"X";"";"";"";"";""
"9813";"Sophie Ferraz Solano";"(11) 2909-7218";"";"";"";"";"";"";"";"";"X";"";"";"";""
"9813";"Sophie Ferraz Solano";"(11) 2909-7218";"";"";"";"";"";"";"";"";"";"X";"";"";""
"9813";"Sophie Ferraz Solano";"(11) 2909-7218";"";"";"";"";"";"";"";"";"";"";"X";"";""
"9813";"Sophie Ferraz Solano";"(11) 2909-7218";"";"";"";"";"";"";"";"";"";"";"";"X";""
"9813";"Sophie Ferraz Solano";"(11) 2909-7218";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"2670";"Alexandre Matias Camacho";"(12) 99894-2966";"X";"";"";"";"";"";"";"";"";"";"";"";""
"2670";"Alexandre Matias Camacho";"(12) 99894-2966";"";"X";"";"";"";"";"";"";"";"";"";"";""
"2670";"Alexandre Matias Camacho";"(12) 99894-2966";"";"";"X";"";"";"";"";"";"";"";"";"";""
"2670";"Alexandre Matias Camacho";"(12) 99894-2966";"";"";"";"X";"";"";"";"";"";"";"";"";""
"2670";"Alexandre Matias Camacho";"(12) 99894-2966";"";"";"";"";"X";"";"";"";"";"";"";"";""
"2670";"Alexandre Matias Camacho";"(12) 99894-2966";"";"";"";"";"";"X";"";"";"";"";"";"";""
"2670";"Alexandre Matias Camacho";"(12) 99894-2966";"";"";"";"";"";"";"X";"";"";"";"";"";""
"2670";"Alexandre Matias Camacho";"(12) 99894-2966";"";"";"";"";"";"";"";"X";"";"";"";"";""
"2670";"Alexandre Matias Camacho";"(12) 99894-2966";"";"";"";"";"";"";"";"";"X";"";"";"";""
"2670";"Alexandre Matias Camacho";"(12) 99894-2966";"";"";"";"";"";"";"";"";"";"X";"";"";""
"2670";"Alexandre Matias Camacho";"(12) 99894-2966";"";"";"";"";"";"";"";"";"";"";"X";"";""
"2670";"Alexandre Matias Camacho";"(12) 99894-2966";"";"";"";"";"";"";"";"";"";"";"";"X";""
"2670";"Alexandre Matias Camacho";"(12) 99894-2966";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"1199";"Dr. Josué Zambrano Neto";"(53) 3537-5868";"X";"";"";"";"";"";"";"";"";"";"";"";""
"1199";"Dr. Josué Zambrano Neto";"(53) 3537-5868";"";"X";"";"";"";"";"";"";"";"";"";"";""
"1199";"Dr. Josué Zambrano Neto";"(53) 3537-5868";"";"";"X";"";"";"";"";"";"";"";"";"";""
"1199";"Dr. Josué Zambrano Neto";"(53) 3537-5868";"";"";"";"X";"";"";"";"";"";"";"";"";""
"1199";"Dr. Josué Zambrano Neto";"(53) 3537-5868";"";"";"";"";"X";"";"";"";"";"";"";"";""
"1199";"Dr. Josué Zambrano Neto";"(53) 3537-5868";"";"";"";"";"";"X";"";"";"";"";"";"";""
"1199";"Dr. Josué Zambrano Neto";"(53) 3537-5868";"";"";"";"";"";"";"X";"";"";"";"";"";""
"1199";"Dr. Josué Zambrano Neto";"(53) 3537-5868";"";"";"";"";"";"";"";"X";"";"";"";"";""
"1199";"Dr. Josué Zambrano Neto";"(53) 3537-5868";"";"";"";"";"";"";"";"";"X";"";"";"";""
"1199";"Dr. Josué Zambrano Neto";"(53) 3537-5868";"";"";"";"";"";"";"";"";"";"X";"";"";""
"1199";"Dr. Josué Zambrano Neto";"(53) 3537-5868";"";"";"";"";"";"";"";"";"";"";"X";"";""
"1199";"Dr. Josué Zambrano Neto";"(53) 3537-5868";"";"";"";"";"";"";"";"";"";"";"";"X";""
"1199";"Dr. Josué Zambrano Neto";"(53) 3537-5868";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"2901";"Ariana Josefina Delatorre";"(55) 7229-4063";"X";"";"";"";"";"";"";"";"";"";"";"";""
"2901";"Ariana Josefina Delatorre";"(55) 7229-4063";"";"X";"";"";"";"";"";"";"";"";"";"";""
"2901";"Ariana Josefina Delatorre";"(55) 7229-4063";"";"";"X";"";"";"";"";"";"";"";"";"";""
"2901";"Ariana Josefina Delatorre";"(55) 7229-4063";"";"";"";"X";"";"";"";"";"";"";"";"";""
"2901";"Ariana Josefina Delatorre";"(55) 7229-4063";"";"";"";"";"X";"";"";"";"";"";"";"";""
"2901";"Ariana Josefina Delatorre";"(55) 7229-4063";"";"";"";"";"";"X";"";"";"";"";"";"";""
"2901";"Ariana Josefina Delatorre";"(55) 7229-4063";"";"";"";"";"";"";"X";"";"";"";"";"";""
"2901";"Ariana Josefina Delatorre";"(55) 7229-4063";"";"";"";"";"";"";"";"X";"";"";"";"";""
"2901";"Ariana Josefina Delatorre";"(55) 7229-4063";"";"";"";"";"";"";"";"";"X";"";"";"";""
"2901";"Ariana Josefina Delatorre";"(55) 7229-4063";"";"";"";"";"";"";"";"";"";"X";"";"";""
"2901";"Ariana Josefina Delatorre";"(55) 7229-4063";"";"";"";"";"";"";"";"";"";"";"X";"";""
"2901";"Ariana Josefina Delatorre";"(55) 7229-4063";"";"";"";"";"";"";"";"";"";"";"";"X";""
"2901";"Ariana Josefina Delatorre";"(55) 7229-4063";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"8426";"Christian Soto Cortês";"(88) 9182-0585";"X";"";"";"";"";"";"";"";"";"";"";"";""
"8426";"Christian Soto Cortês";"(88) 9182-0585";"";"X";"";"";"";"";"";"";"";"";"";"";""
"8426";"Christian Soto Cortês";"(88) 9182-0585";"";"";"X";"";"";"";"";"";"";"";"";"";""
"8426";"Christian Soto Cortês";"(88) 9182-0585";"";"";"";"X";"";"";"";"";"";"";"";"";""
"8426";"Christian Soto Cortês";"(88) 9182-0585";"";"";"";"";"X";"";"";"";"";"";"";"";""
"8426";"Christian Soto Cortês";"(88) 9182-0585";"";"";"";"";"";"X";"";"";"";"";"";"";""
"8426";"Christian Soto Cortês";"(88) 9182-0585";"";"";"";"";"";"";"X";"";"";"";"";"";""
"8426";"Christian Soto Cortês";"(88) 9182-0585";"";"";"";"";"";"";"";"X";"";"";"";"";""
"8426";"Christian Soto Cortês";"(88) 9182-0585";"";"";"";"";"";"";"";"";"X";"";"";"";""
"8426";"Christian Soto Cortês";"(88) 9182-0585";"";"";"";"";"";"";"";"";"";"X";"";"";""
"8426";"Christian Soto Cortês";"(88) 9182-0585";"";"";"";"";"";"";"";"";"";"";"X";"";""
"8426";"Christian Soto Cortês";"(88) 9182-0585";"";"";"";"";"";"";"";"";"";"";"";"X";""
"8426";"Christian Soto Cortês";"(88) 9182-0585";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"4044";"Tomás Grego Jr.";"(74) 3507-7386";"X";"";"";"";"";"";"";"";"";"";"";"";""
"4044";"Tomás Grego Jr.";"(74) 3507-7386";"";"X";"";"";"";"";"";"";"";"";"";"";""
"4044";"Tomás Grego Jr.";"(74) 3507-7386";"";"";"X";"";"";"";"";"";"";"";"";"";""
"4044";"Tomás Grego Jr.";"(74) 3507-7386";"";"";"";"X";"";"";"";"";"";"";"";"";""
"4044";"Tomás Grego Jr.";"(74) 3507-7386";"";"";"";"";"X";"";"";"";"";"";"";"";""
"4044";"Tomás Grego Jr.";"(74) 3507-7386";"";"";"";"";"";"X";"";"";"";"";"";"";""
"4044";"Tomás Grego Jr.";"(74) 3507-7386";"";"";"";"";"";"";"X";"";"";"";"";"";""
"4044";"Tomás Grego Jr.";"(74) 3507-7386";"";"";"";"";"";"";"";"X";"";"";"";"";""
"4044";"Tomás Grego Jr.";"(74) 3507-7386";"";"";"";"";"";"";"";"";"X";"";"";"";""
"4044";"Tomás Grego Jr.";"(74) 3507-7386";"";"";"";"";"";"";"";"";"";"X";"";"";""
"4044";"Tomás Grego Jr.";"(74) 3507-7386";"";"";"";"";"";"";"";"";"";"";"X";"";""
"4044";"Tomás Grego Jr.";"(74) 3507-7386";"";"";"";"";"";"";"";"";"";"";"";"X";""
"4044";"Tomás Grego Jr.";"(74) 3507-7386";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"3209";"Mia Miranda Duarte Filho";"(33) 2448-8474";"X";"";"";"";"";"";"";"";"";"";"";"";""
"3209";"Mia Miranda Duarte Filho";"(33) 2448-8474";"";"X";"";"";"";"";"";"";"";"";"";"";""
"3209";"Mia Miranda Duarte Filho";"(33) 2448-8474";"";"";"X";"";"";"";"";"";"";"";"";"";""
"3209";"Mia Miranda Duarte Filho";"(33) 2448-8474";"";"";"";"X";"";"";"";"";"";"";"";"";""
"3209";"Mia Miranda Duarte Filho";"(33) 2448-8474";"";"";"";"";"X";"";"";"";"";"";"";"";""
"3209";"Mia Miranda Duarte Filho";"(33) 2448-8474";"";"";"";"";"";"X";"";"";"";"";"";"";""
"3209";"Mia Miranda Duarte Filho";"(33) 2448-8474";"";"";"";"";"";"";"X";"";"";"";"";"";""
"3209";"Mia Miranda Duarte Filho";"(33) 2448-8474";"";"";"";"";"";"";"";"X";"";"";"";"";""
"3209";"Mia Miranda Duarte Filho";"(33) 2448-8474";"";"";"";"";"";"";"";"";"X";"";"";"";""
"3209";"Mia Miranda Duarte Filho";"(33) 2448-8474";"";"";"";"";"";"";"";"";"";"X";"";"";""
"3209";"Mia Miranda Duarte Filho";"(33) 2448-8474";"";"";"";"";"";"";"";"";"";"";"X";"";""
"3209";"Mia Miranda Duarte Filho";"(33) 2448-8474";"";"";"";"";"";"";"";"";"";"";"";"X";""
"3209";"Mia Miranda Duarte Filho";"(33) 2448-8474";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"4723";"Dr. Camilo Natal Ávila Jr.";"(85) 2572-5778";"X";"";"";"";"";"";"";"";"";"";"";"";""
"4723";"Dr. Camilo Natal Ávila Jr.";"(85) 2572-5778";"";"X";"";"";"";"";"";"";"";"";"";"";""
"4723";"Dr. Camilo Natal Ávila Jr.";"(85) 2572-5778";"";"";"X";"";"";"";"";"";"";"";"";"";""
"4723";"Dr. Camilo Natal Ávila Jr.";"(85) 2572-5778";"";"";"";"X";"";"";"";"";"";"";"";"";""
"4723";"Dr. Camilo Natal Ávila Jr.";"(85) 2572-5778";"";"";"";"";"X";"";"";"";"";"";"";"";""
"4723";"Dr. Camilo Natal Ávila Jr.";"(85) 2572-5778";"";"";"";"";"";"X";"";"";"";"";"";"";""
"4723";"Dr. Camilo Natal Ávila Jr.";"(85) 2572-5778";"";"";"";"";"";"";"X";"";"";"";"";"";""
"4723";"Dr. Camilo Natal Ávila Jr.";"(85) 2572-5778";"";"";"";"";"";"";"";"X";"";"";"";"";""
"4723";"Dr. Camilo Natal Ávila Jr.";"(85) 2572-5778";"";"";"";"";"";"";"";"";"X";"";"";"";""
"4723";"Dr. Camilo Natal Ávila Jr.";"(85) 2572-5778";"";"";"";"";"";"";"";"";"";"X";"";"";""
"4723";"Dr. Camilo Natal Ávila Jr.";"(85) 2572-5778";"";"";"";"";"";"";"";"";"";"";"X";"";""
"4723";"Dr. Camilo Natal Ávila Jr.";"(85) 2572-5778";"";"";"";"";"";"";"";"";"";"";"";"X";""
"4723";"Dr. Camilo Natal Ávila Jr.";"(85) 2572-5778";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"3601";"Srta. Luara Giovana Quintana";"(84) 2428-6850";"X";"";"";"";"";"";"";"";"";"";"";"";""
"3601";"Srta. Luara Giovana Quintana";"(84) 2428-6850";"";"X";"";"";"";"";"";"";"";"";"";"";""
"3601";"Srta. Luara Giovana Quintana";"(84) 2428-6850";"";"";"X";"";"";"";"";"";"";"";"";"";""
"3601";"Srta. Luara Giovana Quintana";"(84) 2428-6850";"";"";"";"X";"";"";"";"";"";"";"";"";""
"3601";"Srta. Luara Giovana Quintana";"(84) 2428-6850";"";"";"";"";"X";"";"";"";"";"";"";"";""
"3601";"Srta. Luara Giovana Quintana";"(84) 2428-6850";"";"";"";"";"";"X";"";"";"";"";"";"";""
"3601";"Srta. Luara Giovana Quintana";"(84) 2428-6850";"";"";"";"";"";"";"X";"";"";"";"";"";""
"3601";"Srta. Luara Giovana Quintana";"(84) 2428-6850";"";"";"";"";"";"";"";"X";"";"";"";"";""
"3601";"Srta. Luara Giovana Quintana";"(84) 2428-6850";"";"";"";"";"";"";"";"";"X";"";"";"";""
"3601";"Srta. Luara Giovana Quintana";"(84) 2428-6850";"";"";"";"";"";"";"";"";"";"X";"";"";""
"3601";"Srta. Luara Giovana Quintana";"(84) 2428-6850";"";"";"";"";"";"";"";"";"";"";"X";"";""
"3601";"Srta. Luara Giovana Quintana";"(84) 2428-6850";"";"";"";"";"";"";"";"";"";"";"";"X";""
"3601";"Srta. Luara Giovana Quintana";"(84) 2428-6850";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"8428";"Srta. Salomé Martines Cruz";"(79) 8801-2106";"X";"";"";"";"";"";"";"";"";"";"";"";""
"8428";"Srta. Salomé Martines Cruz";"(79) 8801-2106";"";"X";"";"";"";"";"";"";"";"";"";"";""
"8428";"Srta. Salomé Martines Cruz";"(79) 8801-2106";"";"";"X";"";"";"";"";"";"";"";"";"";""
"8428";"Srta. Salomé Martines Cruz";"(79) 8801-2106";"";"";"";"X";"";"";"";"";"";"";"";"";""
"8428";"Srta. Salomé Martines Cruz";"(79) 8801-2106";"";"";"";"";"X";"";"";"";"";"";"";"";""
"8428";"Srta. Salomé Martines Cruz";"(79) 8801-2106";"";"";"";"";"";"X";"";"";"";"";"";"";""
"8428";"Srta. Salomé Martines Cruz";"(79) 8801-2106";"";"";"";"";"";"";"X";"";"";"";"";"";""
"8428";"Srta. Salomé Martines Cruz";"(79) 8801-2106";"";"";"";"";"";"";"";"X";"";"";"";"";""
"8428";"Srta. Salomé Martines Cruz";"(79) 8801-2106";"";"";"";"";"";"";"";"";"X";"";"";"";""
"8428";"Srta. Salomé Martines Cruz";"(79) 8801-2106";"";"";"";"";"";"";"";"";"";"X";"";"";""
"8428";"Srta. Salomé Martines Cruz";"(79) 8801-2106";"";"";"";"";"";"";"";"";"";"";"X";"";""
"8428";"Srta. Salomé Martines Cruz";"(79) 8801-2106";"";"";"";"";"";"";"";"";"";"";"";"X";""
"8428";"Srta. Salomé Martines Cruz";"(79) 8801-2106";"";"";"";"";"";"";"";"";"";"";"";"";"X"
"9110";"Srta. Giovana Maia";"(37) 3058-8529";"X";"";"";"";"";"";"";"";"";"";"";"";""
"9110";"Srta. Giovana Maia";"(37) 3058-8529";"";"X";"";"";"";"";"";"";"";"";"";"";""
"9110";"Srta. Giovana Maia";"(37) 3058-8529";"";"";"X";"";"";"";"";"";"";"";"";"";""
"9110";"Srta. Giovana Maia";"(37) 3058-8529";"";"";"";"X";"";"";"";"";"";"";"";"";""
